grunnkrets_id,couple_children_0_to_5_years,couple_children_18_or_above,couple_children_6_to_17_years,couple_without_children,single_parent_children_0_to_5_years,single_parent_children_18_or_above,single_parent_children_6_to_17_years,singles
7060302,66,27,86,88,5,4,15,29
12660103,18,19,22,48,0,6,15,36
7090902,70,51,87,98,5,16,15,122
18130304,32,0,38,56,7,7,15,53
6280201,15,20,57,92,0,8,15,52
1052307,113,56,143,144,11,21,15,68
10320306,135,37,196,74,16,4,15,48
16014206,44,45,83,100,0,8,15,40
4120902,25,24,32,70,0,8,15,54
2190505,71,13,115,42,0,0,10,14
9065410,43,50,46,60,6,21,10,25
6260505,97,43,142,122,14,13,10,61
14490404,23,9,44,36,0,0,6,23
5200109,24,0,34,40,0,0,6,21
2140303,42,19,64,68,0,0,6,31
5021102,99,37,108,92,7,0,6,51
10170401,55,16,38,52,0,4,6,40
12010203,123,13,31,268,7,12,6,450
20180116,67,41,100,94,10,14,6,87
3012706,31,0,16,52,12,0,6,112
11460301,47,21,58,60,4,0,6,31
1280117,57,22,62,72,8,0,6,33
14410206,23,10,22,12,0,4,6,12
11330112,38,28,42,38,0,5,6,32
12530108,50,27,98,48,0,5,6,28
18110101,0,14,35,32,0,6,6,37
5380104,27,11,25,48,6,6,6,98
2191612,98,55,150,82,0,6,6,45
4170110,23,20,54,60,0,7,6,35
5340601,31,21,73,66,0,8,6,37
9040308,49,29,57,34,4,9,6,26
8061005,74,37,77,96,7,14,6,43
11340203,0,0,10,4,0,0,6,4
5200110,13,0,37,30,7,0,6,76
4121021,19,13,33,64,0,0,6,47
16240305,26,15,39,24,0,4,6,29
7190206,15,0,31,30,8,4,6,14
16440103,0,6,8,0,0,6,6,7
6020121,45,24,73,40,8,6,6,45
18240402,68,29,81,64,0,6,6,40
10370101,102,26,65,82,0,6,6,49
2370209,16,18,18,34,0,0,6,28
14450306,14,15,47,34,0,0,6,19
11020107,39,6,19,34,0,0,6,53
16017407,26,10,22,28,0,0,6,18
15230101,28,18,31,34,0,0,6,13
8210101,37,21,30,40,0,0,6,40
14380207,24,0,42,30,0,6,6,25
3015101,40,12,58,38,0,8,6,71
5400107,60,27,77,100,9,12,6,107
19030106,15,10,30,34,0,14,6,31
12160108,32,9,50,52,0,0,6,15
17020503,42,33,23,68,0,0,6,17
12010634,23,0,11,74,0,8,6,155
20250105,15,21,40,32,0,9,6,30
2200702,52,30,97,72,4,9,6,48
8050319,22,0,11,10,0,0,6,9
11340104,41,19,57,26,0,0,6,47
6230405,12,0,37,34,0,0,6,22
18480105,11,6,10,4,0,0,6,10
12640106,50,51,0,36,6,0,6,29
14440107,12,17,38,14,0,4,6,18
17020210,17,10,20,18,6,4,6,23
2310709,21,10,44,36,0,5,6,22
16012104,19,11,56,30,6,9,6,15
4190501,0,6,10,24,0,0,6,11
9120102,0,17,27,36,0,0,6,22
18400208,27,19,54,68,0,0,6,56
19110201,15,9,17,26,8,6,6,15
12530202,22,32,42,28,0,6,6,15
4120312,14,8,0,38,0,6,6,61
12240402,15,15,27,42,0,6,6,20
2290206,51,6,69,34,0,11,6,48
6160101,0,20,21,24,0,12,6,18
15660406,13,10,13,22,0,0,6,27
12010613,51,28,17,88,0,0,6,126
12240908,14,9,32,28,0,0,6,20
16120212,0,20,29,40,0,0,6,19
11600207,59,10,66,58,0,0,6,28
10260101,45,23,35,18,0,0,7,37
1220204,21,9,34,28,0,4,7,31
18040413,58,50,64,80,0,4,7,103
4030701,5,0,11,28,0,6,7,17
18320203,12,9,20,14,4,8,7,22
16210204,0,0,28,48,6,8,7,35
17170104,87,29,50,62,0,8,7,32
9040114,78,37,103,86,0,12,7,51
15390409,4,0,22,8,0,0,7,16
16270102,5,0,16,10,0,0,7,17
12430204,33,24,59,54,5,0,7,50
18040510,76,38,64,84,0,0,7,41
15051104,18,12,29,36,0,4,7,15
14290212,25,38,32,48,0,8,7,25
14300111,91,61,73,46,0,12,7,27
4270104,34,16,32,28,0,0,7,22
2380101,9,22,45,44,0,0,7,34
7010307,15,11,12,12,0,6,7,14
6260601,16,12,42,30,0,6,7,31
8220203,41,28,54,78,0,6,7,43
20200204,35,10,31,34,0,10,7,31
4390109,5,19,16,26,0,0,7,11
7091205,30,9,43,28,0,0,7,20
11210407,33,25,42,36,0,0,7,14
18370211,42,0,31,38,0,0,7,12
2150101,41,16,32,64,4,4,7,59
16014222,90,26,109,104,8,8,7,112
16014234,26,25,24,26,0,0,7,30
11600205,50,18,45,68,0,0,7,33
19380305,17,40,48,42,0,15,7,45
4230308,20,21,54,56,0,10,7,60
2360416,15,24,39,46,0,8,7,23
5170213,28,9,44,34,0,6,7,30
8170103,18,19,51,44,0,4,6,25
5020704,24,24,18,28,0,6,6,14
18700201,55,26,72,66,4,6,6,34
9400108,11,30,27,26,0,11,6,21
4020108,47,30,87,102,13,11,6,34
7140202,17,6,12,34,0,0,6,23
12380201,67,0,39,56,0,0,6,20
5020803,62,20,33,62,0,0,6,41
18050110,0,12,36,22,0,4,6,24
2191513,65,27,47,36,5,4,6,48
18180110,0,23,38,36,0,6,6,25
3013605,73,11,62,60,13,9,6,108
19190103,8,7,16,26,0,10,6,9
4280306,36,29,52,56,0,11,6,47
18650411,31,24,29,52,9,0,6,28
1010601,72,49,147,138,0,12,6,70
5021103,22,30,19,32,0,0,6,19
16530501,53,20,43,46,5,4,6,21
6210103,38,23,51,44,0,9,6,30
10140105,33,18,15,66,0,0,6,16
18670102,18,6,11,32,0,6,6,25
10370305,68,7,33,20,0,8,6,35
5290113,43,13,28,30,8,8,6,33
5340105,33,13,48,48,0,10,6,26
11490801,86,24,77,68,0,11,6,66
12010904,71,26,66,60,7,23,6,56
19240205,89,0,20,30,0,0,7,55
19310407,25,9,38,34,0,0,7,22
4380105,49,9,30,20,14,4,7,62
2110120,47,12,60,22,0,5,7,37
4020117,13,19,28,28,0,0,6,29
18150105,7,15,15,14,7,0,6,14
5420205,10,0,4,6,0,0,6,4
12470201,49,16,54,46,0,6,6,33
18680207,21,19,14,40,0,0,6,20
12240905,25,10,31,44,0,0,6,13
18240105,16,6,10,44,0,4,6,34
9350105,9,9,33,24,0,9,6,16
16300108,34,21,74,44,8,10,6,30
2360201,50,26,76,82,0,12,6,42
14320102,68,33,68,64,5,13,6,24
4150109,4,13,25,26,6,0,6,25
4200404,5,25,0,36,0,0,6,21
16270106,16,13,13,30,0,4,6,24
2190425,47,0,83,36,0,4,6,19
16120202,24,9,40,22,0,6,6,20
18480106,25,22,61,44,0,7,6,47
15290107,70,33,131,28,0,11,6,34
18390107,16,18,41,60,0,11,6,30
16640107,65,16,112,114,0,13,6,58
8330112,8,12,34,14,0,0,6,20
6280206,9,9,17,28,4,0,6,13
15280109,39,24,19,36,4,0,6,21
16400207,11,25,28,40,0,0,6,22
2330409,50,34,66,58,0,8,6,36
2340104,66,18,62,90,0,8,6,52
1380301,24,13,28,46,0,0,6,23
12010139,67,9,16,306,8,4,6,508
12011205,28,20,41,50,7,8,6,32
19020119,51,0,32,122,0,24,6,191
19030605,21,9,20,28,0,0,6,18
2191209,39,21,84,34,0,0,6,40
14390106,11,13,35,46,0,0,6,16
4270504,31,9,36,36,0,0,6,20
16017213,27,7,19,36,0,0,6,131
11210303,44,32,48,36,0,0,6,23
19260103,7,6,36,30,0,0,6,33
18220116,16,17,11,26,0,0,6,29
12010113,41,0,11,154,0,0,6,333
4030907,16,19,44,62,0,5,6,22
4260101,32,30,37,60,11,6,6,36
15600202,47,19,42,30,6,9,6,35
16350204,22,19,31,40,0,16,6,43
2190702,174,58,105,344,11,18,6,235
18130206,19,19,34,26,6,0,6,21
2190507,20,20,35,30,0,0,6,12
5190201,30,0,63,44,5,0,6,32
4250404,25,0,19,48,4,0,6,41
11491012,0,0,23,56,0,6,6,52
4410110,0,13,18,16,0,8,6,5
18650406,14,0,0,16,5,0,6,28
5340312,15,15,24,24,0,4,6,30
19330311,13,0,7,22,0,0,6,21
11060203,63,28,74,54,0,0,6,35
5220204,27,21,23,58,4,0,6,38
14290202,0,0,11,16,0,4,6,11
2191504,45,0,17,18,7,6,6,51
2190922,72,19,115,38,4,8,6,30
17360102,16,21,26,30,0,0,6,11
7020305,56,20,39,32,7,0,6,20
18410103,10,17,12,38,0,0,6,28
12240610,13,26,17,26,7,4,6,19
15200503,8,20,22,28,0,8,6,17
11020101,57,18,68,34,0,8,6,44
5340604,38,9,42,66,0,8,6,52
2200508,105,15,116,98,0,12,6,41
2190106,54,0,54,16,0,0,6,4
6210101,47,13,39,48,0,0,6,19
4020404,38,0,51,70,7,6,6,58
2110119,30,0,34,26,0,7,6,13
4120803,30,12,60,34,0,8,6,37
2191926,43,19,127,96,0,18,6,54
16011117,40,15,53,18,0,0,6,66
4170412,0,6,0,18,0,0,6,10
6220208,14,0,13,20,0,0,6,17
1220201,35,29,37,48,5,0,6,23
16012119,38,11,82,48,0,5,6,32
17020105,28,29,39,50,5,7,6,22
9190109,33,0,73,40,0,8,6,19
6050502,80,29,75,102,4,15,6,54
2330105,8,0,0,6,0,0,6,5
2330505,32,0,11,18,0,0,6,15
8220106,12,14,24,22,0,0,6,24
4121022,20,9,22,28,0,0,6,12
15630210,33,21,30,46,0,0,6,44
12210308,65,53,99,140,0,15,6,100
11031733,23,20,52,28,0,6,6,25
18040101,10,24,10,150,0,10,6,99
5020801,15,0,8,4,0,0,6,4
1230104,9,10,18,20,0,0,6,18
4120721,20,10,23,22,0,4,6,14
10170205,34,20,28,40,7,4,6,20
11460210,48,13,21,50,0,6,6,15
12410107,90,10,68,50,0,6,6,35
3012012,51,45,50,66,0,8,6,102
15630403,82,58,62,102,0,8,6,47
1065407,37,25,50,76,0,9,6,45
12110108,25,0,26,16,0,0,6,16
8290111,12,12,23,32,0,0,6,29
9010304,43,19,49,50,5,0,6,48
7060604,12,12,27,34,0,4,6,10
12410201,23,16,59,30,0,8,6,32
6240102,41,20,28,38,0,4,7,14
12530301,79,45,95,98,0,13,6,56
9040214,68,44,107,150,5,10,6,45
5430102,43,29,63,52,6,8,6,45
20190106,55,14,72,56,7,13,6,41
12590105,100,22,74,80,5,14,6,54
14200401,27,27,47,20,0,0,6,15
16640106,24,11,0,34,0,0,6,21
2191508,19,13,39,28,6,4,6,13
1110107,29,16,23,46,0,4,6,39
17360113,25,6,16,18,0,8,6,26
20240101,25,21,59,58,0,15,6,64
4020112,13,6,21,48,0,18,6,100
16013114,22,12,21,30,0,0,6,31
7061113,27,9,28,38,5,6,6,28
8340109,65,18,51,38,5,8,6,42
14010117,59,11,40,42,0,8,6,20
2190709,56,37,73,44,0,13,6,61
6160104,25,24,35,26,4,10,6,29
1280212,24,0,0,20,0,0,6,7
11600303,51,22,17,44,7,0,6,60
3015103,63,38,88,66,0,9,6,64
2190419,16,0,16,14,0,0,6,14
15430109,11,0,16,16,0,0,6,19
17180203,18,6,14,34,0,0,6,8
18041009,53,12,35,42,0,0,6,11
7010201,26,0,31,22,0,4,6,23
5160406,23,11,26,34,0,4,6,25
6150102,14,22,24,28,0,5,6,32
7061117,9,15,15,28,0,6,6,7
18450205,20,16,20,76,0,6,6,28
16380403,15,19,51,34,4,8,6,33
16017201,154,12,115,82,0,8,6,71
16018104,38,51,72,66,0,19,6,51
2191811,105,36,110,52,0,4,7,50
1064307,35,12,35,78,0,4,7,28
6020102,59,12,69,50,0,8,7,19
15020603,56,53,46,62,0,10,7,38
8060301,39,9,56,74,4,15,7,76
2190304,63,6,44,12,0,0,7,10
19240304,26,6,32,40,0,0,7,31
2160601,0,7,26,54,0,0,7,132
18410311,14,9,15,44,0,5,7,29
12160109,73,0,59,56,0,6,7,29
6260603,62,29,53,60,0,8,7,42
18680103,29,13,73,70,0,10,7,61
7090602,126,60,187,212,0,13,7,82
17510301,4,0,0,10,0,0,7,7
14330111,31,16,47,24,0,0,7,20
11330104,0,13,52,30,0,0,7,23
11340301,42,0,34,48,0,0,7,21
15540201,19,32,41,50,0,0,7,28
8050208,69,31,118,74,0,5,7,44
16620108,27,15,63,40,9,6,7,20
9190108,56,24,80,42,0,12,7,29
8260308,45,6,42,76,0,12,7,101
18600301,18,27,57,38,0,13,7,20
6020606,45,12,18,128,13,13,7,316
2310623,30,13,51,6,0,0,7,4
4120413,8,0,0,8,0,0,7,12
8061503,50,16,68,46,7,0,7,26
7040104,22,0,18,18,0,4,7,34
11032724,63,23,52,82,0,7,7,46
1250403,10,26,46,66,0,8,7,22
6040204,57,16,76,62,0,14,7,43
19420103,11,0,23,16,0,0,7,26
15480603,25,13,13,26,0,8,7,28
10320307,10,18,60,46,0,6,7,15
17510109,46,9,69,54,7,4,7,28
16350104,22,31,43,42,0,0,7,38
6230408,18,16,20,22,0,0,7,23
8070108,0,0,16,34,0,0,7,34
16380407,24,23,14,48,0,0,7,14
17140302,32,20,23,28,7,4,7,37
2191405,45,12,46,22,0,6,7,37
5170204,31,0,23,88,0,8,7,93
1040907,8,0,10,110,0,8,7,98
18340106,20,0,24,50,14,9,7,32
2130610,43,14,74,30,0,0,7,40
1010702,34,7,36,38,4,0,7,26
5450105,13,26,46,70,0,0,7,36
16130109,15,0,20,20,0,4,7,28
1052301,78,22,89,66,10,4,7,70
8060506,4,0,0,8,0,6,7,34
16440208,20,19,22,28,0,4,7,24
5160206,35,24,55,34,5,10,7,39
19250104,33,12,21,30,0,0,7,27
8290105,7,6,0,26,0,5,7,19
2310106,46,17,107,28,0,5,7,27
18380109,8,18,19,18,0,6,7,32
15150113,86,10,74,58,0,8,7,38
11490204,82,29,36,54,0,11,7,34
16480312,32,30,81,52,0,18,7,20
11060512,29,0,19,30,0,0,7,83
2191505,71,19,96,64,6,4,7,43
19420207,11,19,27,20,0,6,7,22
12210502,118,43,114,146,0,8,7,46
6260104,381,52,226,138,19,12,7,63
12320105,14,10,14,14,0,0,7,13
12350203,22,29,36,34,0,0,7,20
4260303,22,23,57,74,0,13,7,54
12660102,0,13,36,48,0,9,7,14
14010118,76,49,101,80,15,12,7,65
12011107,168,33,149,142,0,14,7,76
2191706,58,29,100,32,0,6,7,23
2360308,33,17,21,44,0,10,7,21
15430112,42,20,66,54,0,10,7,28
17030306,37,32,56,60,0,10,7,36
1360308,57,32,96,72,0,10,7,32
7091104,43,19,32,72,0,10,7,35
1061106,68,23,64,50,9,11,7,64
12190306,48,43,113,104,0,11,7,47
2140212,36,28,85,72,0,12,7,58
3012403,85,10,20,158,0,15,7,168
11350302,25,12,16,20,0,0,7,30
12430101,33,16,8,20,4,0,7,10
15390307,11,6,20,26,0,0,7,15
4170501,0,0,13,30,0,0,7,23
9061207,38,37,58,114,4,0,7,34
17210401,37,10,47,36,0,0,7,27
7091608,53,37,84,86,8,0,7,62
4170201,57,15,55,70,0,6,7,45
4120401,14,9,22,32,9,0,7,32
15040604,52,35,125,68,8,6,7,37
1040104,12,0,4,70,0,14,7,141
11060917,16,11,15,18,0,0,7,9
4370303,0,0,25,26,0,0,7,28
7061114,51,18,56,50,0,0,7,29
17560104,51,15,34,52,9,0,7,33
12630404,31,0,29,22,0,4,7,13
4270101,40,7,35,38,0,4,7,32
19030103,57,49,74,96,7,8,7,45
6190205,68,30,105,58,0,12,7,73
12010410,51,0,9,118,8,33,7,236
5010410,42,39,43,68,11,0,7,61
7090911,16,0,11,16,0,0,7,7
6250409,28,14,26,32,0,0,7,17
10040306,30,14,23,20,10,0,7,4
2311106,68,10,67,42,0,0,7,25
2190902,79,13,120,58,0,0,7,41
11490102,143,23,61,86,10,0,7,70
4250401,24,21,31,94,0,6,7,70
17140115,36,16,79,38,9,7,7,25
2191211,53,37,163,28,0,13,7,25
5110210,12,0,10,30,4,0,7,23
2210502,40,28,17,40,0,0,7,29
17140104,41,12,61,42,0,0,7,28
11270402,33,18,51,44,0,0,7,18
16013122,110,28,81,110,9,0,7,106
18410313,32,13,30,22,0,6,7,25
4370302,79,56,50,72,0,8,7,46
16014318,60,14,79,54,0,11,7,77
18050202,12,0,24,30,0,0,7,23
14450202,14,11,55,28,0,0,7,30
10170104,21,0,25,8,0,5,7,8
5400304,38,0,51,76,0,6,7,79
4290113,22,36,24,32,0,7,7,17
7130101,47,12,44,54,0,8,7,49
2190806,123,31,136,68,0,8,7,49
17360106,0,4,28,12,0,0,7,3
4340204,0,15,0,14,0,0,7,20
18530101,11,13,38,26,4,0,7,21
18120108,30,16,43,30,0,0,7,29
1040210,48,13,81,72,0,0,7,31
17210605,12,0,49,28,0,4,7,12
7200305,26,17,53,50,0,8,7,38
18490112,35,9,23,56,6,8,7,52
2190118,25,0,8,78,0,9,7,75
4030902,36,9,52,52,5,0,7,26
15600108,21,19,34,22,0,0,6,21
20250203,10,9,29,30,5,9,7,42
20300404,33,33,48,60,0,6,7,54
4020502,54,22,68,114,0,14,7,24
12011825,79,42,110,122,0,18,7,60
12280106,15,6,16,18,0,0,7,9
4190401,12,7,15,46,0,4,7,21
20120405,36,10,38,24,7,7,7,29
5340308,39,19,58,52,0,10,7,50
5290310,38,28,86,86,4,21,7,68
2390108,12,12,21,30,6,0,7,41
16350106,18,15,35,34,0,0,7,24
10011405,147,0,37,56,0,0,7,27
4120903,33,15,19,56,9,0,7,26
10040102,22,7,12,64,0,0,7,25
6260806,63,11,53,34,0,8,7,54
19400204,50,29,43,50,10,8,7,41
18040711,28,0,23,14,0,9,7,19
16015219,172,56,151,234,0,10,7,173
11020709,22,8,55,22,0,0,7,28
15730103,26,0,0,22,5,0,7,18
2300308,18,9,7,28,0,0,7,16
5290311,14,0,42,36,0,0,7,32
8210211,7,6,48,34,9,7,7,26
17190201,44,12,52,62,0,8,7,30
2260407,91,40,102,74,0,8,7,46
2170109,60,27,67,84,0,10,7,42
1230114,53,13,31,50,0,11,7,32
17430107,0,7,39,18,0,0,7,14
2190418,25,14,37,28,0,0,7,28
4120622,29,4,16,40,0,0,7,23
2110109,35,15,56,68,0,0,7,38
17140414,63,7,76,46,4,4,7,31
4370309,25,0,8,16,0,4,7,16
11420206,51,16,41,48,0,0,7,16
9280112,27,13,57,32,0,0,7,29
2330308,65,65,118,74,5,16,7,44
2190614,34,31,89,24,0,0,7,14
2290107,47,0,26,44,0,0,7,22
11510101,44,16,39,52,0,0,7,30
11031725,73,24,70,66,0,0,7,43
4380208,30,15,19,28,4,7,7,18
5400204,21,0,24,20,0,0,7,23
15050807,27,25,48,90,0,0,7,62
19420303,12,6,12,12,0,4,7,15
9410103,7,17,16,10,0,6,7,18
8060801,111,25,100,36,9,7,7,23
15020206,51,56,141,162,12,8,7,110
1040103,13,0,15,158,0,14,7,126
12190204,26,22,42,44,0,0,7,28
1053105,36,0,55,40,0,4,7,31
8260107,40,33,48,44,0,0,7,27
16380305,113,32,102,92,0,4,7,63
10010501,64,27,75,36,0,6,7,41
6260111,61,28,56,72,0,6,7,90
3013603,124,23,116,62,6,9,7,32
11290106,41,18,54,56,0,11,7,29
6020307,45,22,29,300,0,12,7,247
12240508,17,13,22,22,0,0,7,20
9010306,0,10,27,22,0,0,7,6
2190120,24,7,15,64,0,0,7,65
19280105,0,13,26,22,9,8,7,26
2130101,23,12,37,46,0,8,7,51
5280504,30,12,51,58,0,10,7,39
12240101,10,0,0,18,0,0,7,11
2370310,12,9,24,32,0,0,7,17
12010513,76,25,39,136,0,0,7,182
18240411,23,20,32,80,4,4,7,85
19110203,23,10,38,32,0,6,7,15
7041303,0,0,0,86,0,12,7,118
14450304,111,21,64,72,7,0,7,30
15050103,83,37,138,90,0,0,7,43
16130108,17,6,20,34,0,6,7,19
18590101,46,51,69,58,10,6,7,48
9065302,39,10,0,104,12,6,7,183
6320105,27,21,59,44,5,7,7,49
11490903,66,34,82,84,5,8,7,50
5210102,36,30,49,72,5,9,7,49
5021304,64,22,64,68,0,11,7,36
4020102,11,16,52,40,0,0,7,13
16017205,30,30,22,42,5,4,7,29
4020516,38,20,44,44,0,5,7,48
3012204,72,10,23,76,29,6,7,251
12350304,41,24,41,54,0,8,7,40
5160403,28,26,44,38,0,0,7,58
7280106,41,12,42,64,0,8,7,30
1350108,77,55,88,134,0,10,7,58
5150102,16,21,16,22,0,11,7,29
6200201,26,29,13,30,5,0,7,36
5380204,26,12,19,32,0,0,7,27
4030806,17,18,30,44,0,0,7,35
12010501,68,21,73,86,0,0,7,61
12240408,41,27,68,92,8,4,7,34
2330307,57,27,66,44,0,7,7,26
2160501,17,22,32,50,0,7,7,39
10011504,32,20,95,60,0,10,7,33
18240306,4,0,0,22,0,0,7,21
8310110,7,0,28,38,0,0,7,22
11060208,31,0,68,36,0,6,7,13
1220303,52,26,61,60,0,6,7,43
16200207,53,9,29,54,0,9,7,61
12210303,45,17,67,66,5,6,7,79
15280105,11,15,31,26,0,0,7,21
8170204,0,0,23,16,0,0,7,5
12660109,17,20,21,20,0,0,7,16
4270203,6,0,16,34,0,0,7,26
4150104,25,23,37,46,0,0,7,34
12010213,19,0,19,122,0,0,7,161
9260224,39,11,44,26,0,4,7,18
7140105,47,10,128,66,0,8,7,57
3013003,47,13,85,104,5,8,7,78
16650104,26,32,24,44,4,11,7,42
15320304,47,35,123,92,5,16,7,48
16570104,68,30,79,44,0,0,7,30
19260108,0,0,0,6,0,4,7,9
15450102,33,9,54,44,4,4,7,22
5110209,19,29,57,50,0,5,7,24
18280105,27,17,12,32,0,6,7,40
7060905,18,0,11,22,5,0,7,14
4120941,40,31,44,56,0,6,7,50
5440202,28,16,68,44,11,7,7,51
12240907,27,9,60,70,0,8,7,28
2191609,75,68,155,68,12,11,7,41
12210111,50,27,37,30,7,0,7,29
19020415,106,25,57,32,0,0,7,20
17180103,19,0,36,38,0,0,7,17
4030705,54,16,105,72,10,0,7,47
2360517,21,16,25,8,0,4,7,18
15150206,30,38,67,58,6,4,7,30
8050405,45,26,60,112,0,4,7,62
19310507,24,6,30,38,0,10,7,26
1066405,40,40,76,60,0,13,7,39
2300409,125,73,186,112,0,16,7,64
16210205,31,13,18,16,0,0,7,21
2191901,17,16,39,24,0,7,7,37
4280104,0,0,8,14,0,0,7,27
2191815,37,46,62,38,4,19,6,52
19240101,27,0,44,32,0,10,6,29
2191807,8,6,0,30,0,4,5,33
4370102,22,26,35,30,0,7,5,29
19390109,0,12,13,22,0,8,5,30
20300104,13,13,22,52,0,10,5,59
8061301,44,47,115,106,7,11,5,46
5280314,31,27,26,66,0,14,5,55
8290110,27,16,19,20,0,0,5,12
18600511,12,10,12,6,0,4,5,13
5420108,8,0,11,14,0,4,5,27
12530410,18,9,37,40,0,4,5,19
18450104,0,12,0,14,0,6,5,28
4300101,10,7,28,34,0,6,5,21
7280102,13,10,41,54,0,6,5,32
1053108,15,13,14,28,7,0,5,21
12530106,28,28,44,30,0,0,5,15
11060202,31,19,48,66,0,4,5,19
18130204,20,19,72,36,5,7,5,35
19240302,5,0,8,16,0,8,5,9
2150209,0,0,0,16,0,0,5,17
15710201,8,12,9,20,0,0,5,15
9010301,48,27,51,64,0,0,5,38
11190405,41,13,58,76,0,0,5,41
5290308,5,13,29,22,0,0,5,13
15230105,68,33,70,66,10,4,5,35
19030903,18,0,55,50,0,7,5,34
15760106,12,0,13,26,0,8,5,10
6170206,27,0,28,48,0,8,5,41
19330310,47,34,56,56,4,12,5,57
12380209,33,0,28,20,0,0,5,20
5150202,33,13,25,42,0,0,5,9
12270104,30,0,0,40,0,0,5,25
2210407,35,10,0,28,8,0,5,25
12350803,14,12,24,20,0,0,5,25
8260312,8,0,26,22,0,5,5,50
4200407,0,0,10,28,0,7,5,48
5140101,20,24,16,28,0,13,5,23
18040106,46,18,16,36,5,0,5,34
18700211,34,23,45,62,0,0,5,49
7040205,41,29,52,46,4,4,5,55
16210206,25,19,14,64,10,4,5,36
5140204,33,39,35,38,0,6,5,32
14390203,50,28,67,46,4,6,5,42
16011211,24,0,14,132,7,7,5,215
15540105,44,26,64,44,0,8,5,32
1280202,69,19,68,34,0,10,5,34
14490401,37,17,45,30,0,0,5,26
8300102,25,19,18,60,0,0,5,40
12430406,43,15,62,26,4,4,5,24
4120602,19,9,24,28,0,4,5,9
5290204,100,33,60,138,6,16,5,78
2191933,8,6,9,4,0,0,5,13
7061004,0,17,16,24,0,0,5,19
5150104,40,9,18,36,0,0,5,34
9350106,61,16,30,86,0,0,5,38
2110201,16,14,40,58,0,6,5,36
12410109,50,31,88,64,0,8,5,28
6050703,19,16,22,44,0,9,5,25
14390301,53,29,56,58,0,9,5,32
17190408,52,21,26,62,0,10,5,36
6021054,79,22,125,106,0,11,5,33
14280201,27,9,48,32,5,0,5,14
15390101,75,27,35,62,0,7,5,42
18330604,0,12,0,14,0,0,5,18
8070106,18,6,16,32,0,9,5,20
2370501,42,12,39,44,0,4,5,43
2191005,56,16,64,28,0,6,5,14
3016002,39,20,49,62,0,13,5,50
2210106,30,16,70,70,13,8,5,57
4120404,0,0,0,10,0,0,5,3
14310209,12,10,15,22,0,0,5,18
5220104,20,18,22,26,0,0,5,20
18660201,30,12,16,36,0,0,5,34
5420107,14,38,63,70,0,0,5,30
7020213,66,34,85,118,0,0,5,35
6160110,14,19,19,30,0,4,5,17
17250109,36,11,0,38,0,4,5,32
2191017,7,0,18,0,0,6,5,13
19240104,13,17,21,30,0,6,5,20
9061104,59,25,42,56,0,6,5,31
18700301,25,0,33,6,0,0,5,9
9190106,13,6,36,32,0,0,5,16
2190302,74,15,72,18,0,0,5,8
5020804,44,7,89,58,0,0,5,31
1360302,59,13,43,82,0,6,5,84
15200301,91,34,80,66,0,9,5,28
18400207,35,12,46,48,0,11,5,30
9065203,19,0,8,0,0,0,5,11
19170105,8,0,0,12,7,0,5,15
18600505,18,0,32,22,0,0,5,26
2140208,21,10,16,22,0,0,5,14
14320103,9,6,33,40,0,0,5,18
4020111,0,0,10,32,9,4,5,98
17140114,40,18,43,38,0,4,5,20
18370102,49,16,34,62,0,4,5,28
14430306,28,25,42,22,0,5,5,28
9010105,45,33,70,74,0,6,5,56
6230101,17,0,19,46,0,6,5,27
11032104,39,24,66,34,0,6,5,22
12350202,39,20,27,22,0,6,5,23
8060114,0,0,0,18,5,4,5,31
18670205,0,0,17,30,0,0,5,17
6200106,0,4,8,30,0,0,5,14
15240111,9,17,41,36,0,6,5,25
1010210,21,0,10,22,0,11,5,26
10340201,24,0,26,12,0,0,5,10
5340203,25,12,22,12,0,0,5,17
7061107,17,0,22,22,0,0,5,17
5020606,4,0,0,26,0,0,5,11
17210204,0,0,0,42,0,0,5,116
4270801,22,19,30,52,0,0,5,28
4170509,49,19,53,102,7,0,5,54
12230108,46,28,39,66,5,10,5,51
16440107,4,18,21,22,0,11,5,18
16200210,45,27,42,54,5,14,5,45
11420104,142,39,142,82,0,11,5,61
18700110,19,17,30,34,0,0,5,45
2190121,8,19,0,110,0,0,5,73
8050902,28,0,19,28,0,4,5,76
1052503,14,6,24,26,0,0,5,17
12220106,38,9,15,28,4,0,5,8
14490209,30,11,24,30,0,0,5,28
16270202,24,0,10,30,0,0,5,15
17170107,17,10,42,30,0,0,5,18
4200306,11,0,40,30,0,0,5,20
11300210,48,28,64,74,14,0,5,31
5220107,15,13,28,32,0,4,5,28
4200104,16,19,24,34,0,7,5,21
15170206,8,0,17,8,0,0,5,9
4120945,28,0,34,16,0,0,5,12
4121422,9,0,16,28,0,0,5,16
1370105,24,0,34,50,0,0,5,21
11020803,30,17,44,38,0,4,5,17
16013219,167,115,230,196,7,14,5,97
6230201,43,36,67,96,0,10,5,57
7200308,29,11,45,28,8,4,5,68
2350304,39,18,28,34,0,6,5,23
15710106,19,26,49,58,0,6,5,24
15760101,0,0,22,26,0,7,5,20
4300203,11,7,19,86,0,0,5,48
14390205,145,29,66,90,0,0,5,47
2260303,7,13,18,24,0,4,5,17
10010301,41,21,66,44,7,6,5,35
8070206,61,18,53,54,9,6,5,37
1220101,52,13,57,70,0,6,5,44
