grunnkrets_id,all_households,singles,couple_without_children,couple_with_children,other_households,single_parent_with_children
15430101,508800,266100,589100,790500,0,0
15430104,508800,266100,589100,790500,0,0
19310507,434800,269700,532400,792000,786600,385000
19310504,434800,269700,532400,792000,786600,385000
19310502,434800,269700,532400,792000,786600,385000
19310501,434800,269700,532400,792000,786600,385000
19310505,434800,269700,532400,792000,786600,385000
7200103,578900,295200,663600,778500,790700,387600
7200106,578900,295200,663600,778500,790700,387600
7200101,578900,295200,663600,778500,790700,387600
7200104,578900,295200,663600,778500,790700,387600
7200105,578900,295200,663600,778500,790700,387600
7200102,578900,295200,663600,778500,790700,387600
11032720,596100,311100,663600,879600,944600,412300
11032726,596100,311100,663600,879600,944600,412300
11032719,596100,311100,663600,879600,944600,412300
11032718,596100,311100,663600,879600,944600,412300
11032717,596100,311100,663600,879600,944600,412300
11032703,596100,311100,663600,879600,944600,412300
11032714,596100,311100,663600,879600,944600,412300
11032711,596100,311100,663600,879600,944600,412300
11032723,596100,311100,663600,879600,944600,412300
11032721,596100,311100,663600,879600,944600,412300
11032705,596100,311100,663600,879600,944600,412300
11032725,596100,311100,663600,879600,944600,412300
19310506,434800,269700,532400,792000,786600,385000
11032724,596100,311100,663600,879600,944600,412300
11032710,596100,311100,663600,879600,944600,412300
11032727,596100,311100,663600,879600,944600,412300
11032715,596100,311100,663600,879600,944600,412300
11032709,596100,311100,663600,879600,944600,412300
11032712,596100,311100,663600,879600,944600,412300
11032716,596100,311100,663600,879600,944600,412300
11032722,596100,311100,663600,879600,944600,412300
16380406,581600,266000,582700,770900,844500,404200
19310503,434800,269700,532400,792000,786600,385000
17020302,507800,282100,596400,746700,734900,391700
15430103,508800,266100,589100,790500,0,0
15430107,508800,266100,589100,790500,0,0
15430108,508800,266100,589100,790500,0,0
15430110,508800,266100,589100,790500,0,0
15430111,508800,266100,589100,790500,0,0
15430102,508800,266100,589100,790500,0,0
15430113,508800,266100,589100,790500,0,0
15430112,508800,266100,589100,790500,0,0
2330102,665400,322900,720300,854000,886700,470600
2330106,665400,322900,720300,854000,886700,470600
2330103,665400,322900,720300,854000,886700,470600
2330104,665400,322900,720300,854000,886700,470600
2330105,665400,322900,720300,854000,886700,470600
2330101,665400,322900,720300,854000,886700,470600
15390203,507100,264300,511000,776500,744600,395500
15390202,507100,264300,511000,776500,744600,395500
15390201,507100,264300,511000,776500,744600,395500
17020309,507800,282100,596400,746700,734900,391700
17020301,507800,282100,596400,746700,734900,391700
17020306,507800,282100,596400,746700,734900,391700
17020308,507800,282100,596400,746700,734900,391700
17020312,507800,282100,596400,746700,734900,391700
17020313,507800,282100,596400,746700,734900,391700
17020304,507800,282100,596400,746700,734900,391700
17020311,507800,282100,596400,746700,734900,391700
17020307,507800,282100,596400,746700,734900,391700
17020305,507800,282100,596400,746700,734900,391700
17020310,507800,282100,596400,746700,734900,391700
15390206,507100,264300,511000,776500,744600,395500
15390205,507100,264300,511000,776500,744600,395500
15390204,507100,264300,511000,776500,744600,395500
17020303,507800,282100,596400,746700,734900,391700
16380402,581600,266000,582700,770900,844500,404200
16380403,581600,266000,582700,770900,844500,404200
1051105,562100,267300,582700,773600,745300,429700
8061810,577000,285600,608300,787700,833800,431800
8061803,577000,285600,608300,787700,833800,431800
8061814,577000,285600,608300,787700,833800,431800
8061812,577000,285600,608300,787700,833800,431800
8061807,577000,285600,608300,787700,833800,431800
8061804,577000,285600,608300,787700,833800,431800
1066305,589000,281600,608300,762800,812500,396200
1066309,589000,281600,608300,762800,812500,396200
1066312,589000,281600,608300,762800,812500,396200
1066306,589000,281600,608300,762800,812500,396200
1066310,589000,281600,608300,762800,812500,396200
1066302,589000,281600,608300,762800,812500,396200
1066303,589000,281600,608300,762800,812500,396200
1066301,589000,281600,608300,762800,812500,396200
1066308,589000,281600,608300,762800,812500,396200
1066307,589000,281600,608300,762800,812500,396200
1066311,589000,281600,608300,762800,812500,396200
10140202,452200,253300,576300,748700,806600,348300
7110205,491400,274900,608300,774500,788700,413600
7110203,491400,274900,608300,774500,788700,413600
7110201,491400,274900,608300,774500,788700,413600
7110204,491400,274900,608300,774500,788700,413600
7110206,491400,274900,608300,774500,788700,413600
8061813,577000,285600,608300,787700,833800,431800
7110207,491400,274900,608300,774500,788700,413600
19030202,628500,319000,608300,808100,832600,415300
19030205,628500,319000,608300,808100,832600,415300
19030203,628500,319000,608300,808100,832600,415300
19030201,628500,319000,608300,808100,832600,415300
19030204,628500,319000,608300,808100,832600,415300
1066304,589000,281600,608300,762800,812500,396200
7110202,491400,274900,608300,774500,788700,413600
10140203,452200,253300,576300,748700,806600,348300
8061811,577000,285600,608300,787700,833800,431800
8061809,577000,285600,608300,787700,833800,431800
1064105,531300,257400,637100,816600,778900,452300
1064109,531300,257400,637100,816600,778900,452300
1064106,531300,257400,637100,816600,778900,452300
1064102,531300,257400,637100,816600,778900,452300
1064101,531300,257400,637100,816600,778900,452300
1064107,531300,257400,637100,816600,778900,452300
1064103,531300,257400,637100,816600,778900,452300
1064108,531300,257400,637100,816600,778900,452300
1064104,531300,257400,637100,816600,778900,452300
14160304,489300,266800,573100,0,777000,0
14160301,489300,266800,573100,0,777000,0
14160302,489300,266800,573100,0,777000,0
14160303,489300,266800,573100,0,777000,0
14160305,489300,266800,573100,0,777000,0
1240205,428400,257900,573100,718100,647000,381500
1240201,428400,257900,573100,718100,647000,381500
1240204,428400,257900,573100,718100,647000,381500
8061805,577000,285600,608300,787700,833800,431800
8061806,577000,285600,608300,787700,833800,431800
8061808,577000,285600,608300,787700,833800,431800
8061802,577000,285600,608300,787700,833800,431800
19270202,445800,254400,608300,699800,867200,365900
19270201,445800,254400,608300,699800,867200,365900
8061801,577000,285600,608300,787700,833800,431800
19270204,445800,254400,608300,699800,867200,365900
15480303,485400,273700,640300,800800,782100,398800
15480302,485400,273700,640300,800800,782100,398800
15480301,485400,273700,640300,800800,782100,398800
1240202,428400,257900,573100,718100,647000,381500
1240203,428400,257900,573100,718100,647000,381500
1240206,428400,257900,573100,718100,647000,381500
19270203,445800,254400,608300,699800,867200,365900
11032708,596100,311100,663600,879600,944600,412300
10140201,452200,253300,576300,748700,806600,348300
16300202,447300,240600,544300,765200,0,0
15340109,494400,261100,579500,770600,847100,416000
15340102,494400,261100,579500,770600,847100,416000
15340104,494400,261100,579500,770600,847100,416000
15340101,494400,261100,579500,770600,847100,416000
17250108,484100,256900,547500,752100,778800,421400
17250103,484100,256900,547500,752100,778800,421400
17250105,484100,256900,547500,752100,778800,421400
17250111,484100,256900,547500,752100,778800,421400
17250104,484100,256900,547500,752100,778800,421400
17250107,484100,256900,547500,752100,778800,421400
17250106,484100,256900,547500,752100,778800,421400
17250109,484100,256900,547500,752100,778800,421400
17250110,484100,256900,547500,752100,778800,421400
17250102,484100,256900,547500,752100,778800,421400
17250101,484100,256900,547500,752100,778800,421400
15020302,458100,281700,614700,790700,749000,394300
15020304,458100,281700,614700,790700,749000,394300
1051103,562100,267300,582700,773600,745300,429700
1051104,562100,267300,582700,773600,745300,429700
1051101,562100,267300,582700,773600,745300,429700
1051102,562100,267300,582700,773600,745300,429700
6040403,464400,273700,582700,713800,706200,395500
6040405,464400,273700,582700,713800,706200,395500
15340105,494400,261100,579500,770600,847100,416000
6040401,464400,273700,582700,713800,706200,395500
6040402,464400,273700,582700,713800,706200,395500
6040406,464400,273700,582700,713800,706200,395500
6040409,464400,273700,582700,713800,706200,395500
15020305,458100,281700,614700,790700,749000,394300
15020301,458100,281700,614700,790700,749000,394300
15020303,458100,281700,614700,790700,749000,394300
6040407,464400,273700,582700,713800,706200,395500
16300203,447300,240600,544300,765200,0,0
15340110,494400,261100,579500,770600,847100,416000
15340103,494400,261100,579500,770600,847100,416000
16300204,447300,240600,544300,765200,0,0
16300201,447300,240600,544300,765200,0,0
16300205,447300,240600,544300,765200,0,0
1063101,425600,257600,544300,688500,735000,378400
1063111,425600,257600,544300,688500,735000,378400
1063102,425600,257600,544300,688500,735000,378400
1063110,425600,257600,544300,688500,735000,378400
1063105,425600,257600,544300,688500,735000,378400
1063109,425600,257600,544300,688500,735000,378400
1063104,425600,257600,544300,688500,735000,378400
1063103,425600,257600,544300,688500,735000,378400
1063106,425600,257600,544300,688500,735000,378400
1063107,425600,257600,544300,688500,735000,378400
1063108,425600,257600,544300,688500,735000,378400
19021509,567700,322100,643500,851200,875600,423900
19021507,567700,322100,643500,851200,875600,423900
19021506,567700,322100,643500,851200,875600,423900
15340108,494400,261100,579500,770600,847100,416000
15340106,494400,261100,579500,770600,847100,416000
19410107,508100,261200,579500,0,846900,0
19410106,508100,261200,579500,0,846900,0
11600101,558200,271100,611500,791900,952600,446200
11600103,558200,271100,611500,791900,952600,446200
15340107,494400,261100,579500,770600,847100,416000
11600102,558200,271100,611500,791900,952600,446200
11600104,558200,271100,611500,791900,952600,446200
11600106,558200,271100,611500,791900,952600,446200
19021508,567700,322100,643500,851200,875600,423900
19021505,567700,322100,643500,851200,875600,423900
19021503,567700,322100,643500,851200,875600,423900
19021504,567700,322100,643500,851200,875600,423900
11600105,558200,271100,611500,791900,952600,446200
6020310,398700,277500,669100,832800,679600,349500
11190405,575100,293000,631600,782100,0,0
11190406,575100,293000,631600,782100,0,0
18220102,480400,247400,580400,710800,858800,354400
18220101,480400,247400,580400,710800,858800,354400
18220103,480400,247400,580400,710800,858800,354400
18220109,480400,247400,580400,710800,858800,354400
18220112,480400,247400,580400,710800,858800,354400
18220114,480400,247400,580400,710800,858800,354400
18220110,480400,247400,580400,710800,858800,354400
18220107,480400,247400,580400,710800,858800,354400
18220116,480400,247400,580400,710800,858800,354400
18220105,480400,247400,580400,710800,858800,354400
9370104,438900,261900,580400,684500,779700,363300
9370107,438900,261900,580400,684500,779700,363300
9370106,438900,261900,580400,684500,779700,363300
9370105,438900,261900,580400,684500,779700,363300
18220104,480400,247400,580400,710800,858800,354400
9370101,438900,261900,580400,684500,779700,363300
9370102,438900,261900,580400,684500,779700,363300
1066205,500900,272800,548400,678400,784100,343300
1066201,500900,272800,548400,678400,784100,343300
1066206,500900,272800,548400,678400,784100,343300
1066203,500900,272800,548400,678400,784100,343300
1066204,500900,272800,548400,678400,784100,343300
1066202,500900,272800,548400,678400,784100,343300
8140101,485800,255300,548400,704400,689900,391300
3010309,374800,295000,679600,802200,604100,397700
3010303,374800,295000,679600,802200,604100,397700
3010306,374800,295000,679600,802200,604100,397700
3010307,374800,295000,679600,802200,604100,397700
3010302,374800,295000,679600,802200,604100,397700
3010308,374800,295000,679600,802200,604100,397700
9370103,438900,261900,580400,684500,779700,363300
18220115,480400,247400,580400,710800,858800,354400
18220111,480400,247400,580400,710800,858800,354400
18220113,480400,247400,580400,710800,858800,354400
19023104,570100,268700,577200,753300,802600,385900
5020804,464400,257800,577200,710100,754500,388800
5020809,464400,257800,577200,710100,754500,388800
5020806,464400,257800,577200,710100,754500,388800
5020808,464400,257800,577200,710100,754500,388800
5020801,464400,257800,577200,710100,754500,388800
5020807,464400,257800,577200,710100,754500,388800
5020803,464400,257800,577200,710100,754500,388800
5020805,464400,257800,577200,710100,754500,388800
5020810,464400,257800,577200,710100,754500,388800
5020802,464400,257800,577200,710100,754500,388800
6230102,455800,265000,577200,716400,729200,361200
6230112,455800,265000,577200,716400,729200,361200
6230107,455800,265000,577200,716400,729200,361200
6230109,455800,265000,577200,716400,729200,361200
6230111,455800,265000,577200,716400,729200,361200
6230108,455800,265000,577200,716400,729200,361200
18220108,480400,247400,580400,710800,858800,354400
18220106,480400,247400,580400,710800,858800,354400
19420104,453000,242700,545200,800900,676200,330700
